Current,Temperature,Voltage,SoC
0.420081,10,4.08629,0.896276
0.720107,25,3.8911,0.710565
0.126202,35,4.18616,0.9913
0.43018,35,4.08908,0.898939
0.520874,10,4.02767,0.840507
0.655796,40,3.95001,0.76661
0.0211,35,4.19504,0.999756
0.590086,40,3.99674,0.811071
1.11237,15,3.4437,0.284867
0.706805,35,3.90839,0.727011
0.242204,40,4.16186,0.968182
0.255303,35,4.15789,0.964409
1.21839,30,3.33122,0.177849
1.07917,15,3.48814,0.327159
0.0765007,25,4.19187,0.996733
0.911039,15,3.69205,0.521167
0.148902,30,4.18245,0.987777
1.18788,15,3.33744,0.183765
1.21629,20,3.31112,0.158727
0.607388,25,3.97896,0.794159
0.770816,30,3.85079,0.67221
0.233603,40,4.16419,0.970401
0.00799999,10,4.19526,0.999962
1.01566,30,3.59618,0.429954
0.292098,30,4.14588,0.952976
1.14178,35,3.44418,0.285328
1.08327,25,3.50517,0.343358
0.094401,15,4.1899,0.994865
0.97955,30,3.63819,0.469928
1.24519,35,3.30079,0.148899
0.114901,40,4.18777,0.992836
0.6741,40,3.93611,0.753386
0.446578,25,4.07838,0.888756
1.22509,20,3.29818,0.146409
0.831326,30,3.79445,0.618605
0.0534003,30,4.19365,0.998426
0.42948,20,4.08558,0.895602
0.668699,35,3.93853,0.755686
0.876433,10,3.72008,0.547836
0.223703,35,4.16658,0.972673
0.578284,35,4.00331,0.817331
0.991452,40,3.63358,0.465538
0.912439,25,3.70639,0.534815
0.444478,10,4.07325,0.883874
0.751712,10,3.84594,0.667597
1.16878,30,3.40065,0.243906
1.05476,20,3.53158,0.368491
0.694503,25,3.91238,0.730808
0.345191,30,4.12628,0.934326
0.711406,15,3.88877,0.708343
0.709905,20,3.89533,0.714586
0.311595,40,4.13995,0.947338
0.505972,15,4.04032,0.85254
0.302597,35,4.14275,0.95
0.504771,40,4.05002,0.86177
0.533276,10,4.01959,0.832819
0.282699,25,4.14845,0.955427
0.413082,40,4.09802,0.90744
0.262802,20,4.15422,0.960915
0.808822,30,3.81591,0.639019
0.519274,25,4.0372,0.849574
0.55698,10,4.00362,0.817619
0.185403,35,4.17557,0.981228
1.05026,25,3.54679,0.382963
0.590286,40,3.9966,0.810943
0.135702,30,4.18463,0.989848
1.17288,20,3.37355,0.218129
1.01226,30,3.60021,0.433782
0.905538,20,3.70671,0.535114
0.498071,30,4.05157,0.863245
0.491072,40,4.0578,0.869174
1.07247,30,3.52693,0.36406
0.965648,20,3.63944,0.471109
0.814023,15,3.79377,0.61795
0.263402,20,4.15403,0.960736
0.401284,20,4.09951,0.908863
1.00085,30,3.61359,0.446521
1.15958,15,3.37811,0.222466
0.229803,25,4.16434,0.970546
0.527675,10,4.02326,0.836313
0.138302,30,4.18422,0.989455
1.04796,35,3.56316,0.398537
0.572283,40,4.00854,0.822305
0.321894,15,4.13259,0.940331
0.102701,30,4.18919,0.994184
1.03026,20,3.56221,0.397632
0.537777,40,4.03039,0.843096
0.579184,15,3.9922,0.806759
0.325094,35,4.13465,0.942289
0.150002,15,4.18168,0.98704
0.0569004,40,4.19345,0.998242
0.372887,30,4.11475,0.923363
0.73531,25,3.8781,0.698196
0.209603,10,4.16816,0.974178
0.807422,20,3.80708,0.630622
1.20809,20,3.3231,0.170122
0.774616,20,3.83805,0.660085
0.864531,20,3.75008,0.57638
0.342291,40,4.12851,0.93645
0.710306,15,3.88972,0.709246
0.131002,40,4.18551,0.990689
0.380286,15,4.10777,0.916715
0.0334,20,4.19463,0.999367
0.865231,35,3.76501,0.59059
0.0654005,15,4.19271,0.997534
0.973449,25,3.63856,0.47028
0.61469,35,3.97836,0.79359
0.844328,20,3.77069,0.595998
0.535977,35,4.03039,0.843092
0.691602,20,3.91062,0.729132
0.588085,35,3.99675,0.811082
0.251903,40,4.15913,0.965583
0.743311,15,3.86061,0.681554
0.233603,35,4.16398,0.970201
1.18808,40,3.38703,0.230951
0.396184,35,4.10521,0.914284
0.948645,30,3.67292,0.502971
0.948445,10,3.63849,0.470209
0.258702,40,4.15715,0.9637
0.139902,35,4.18406,0.98931
0.460376,20,4.06922,0.880036
0.416382,35,4.09579,0.90532
1.10497,20,3.46652,0.306585
0.943044,15,3.65594,0.486812
0.0433002,25,4.1942,0.998952
1.19859,15,3.32179,0.168881
0.720207,15,3.88113,0.701071
0.263202,25,4.15469,0.961364
0.480573,35,4.06273,0.873864
0.42938,20,4.08563,0.89565
0.765215,30,3.85579,0.676965
0.802121,40,3.82811,0.650626
0.827625,25,3.79327,0.617483
0.683601,20,3.91717,0.735371
1.15638,30,3.41753,0.259976
1.11157,15,3.44478,0.285902
0.504171,30,4.04803,0.859873
1.15738,40,3.42855,0.270458
0.494471,30,4.05364,0.865215
0.708205,40,3.90918,0.727766
1.07287,15,3.49642,0.335036
0.304696,25,4.14088,0.94822
0.611689,35,3.98048,0.795602
0.0651005,35,4.19287,0.997683
0.185403,25,4.17515,0.980827
0.695003,30,3.91532,0.733604
0.871332,40,3.76183,0.587567
0.0731007,30,4.1922,0.997052
0.447278,20,4.07629,0.886767
0.835226,35,3.79441,0.618563
0.696003,25,3.91115,0.729642
0.0842009,40,4.19126,0.996152
0.268001,20,4.15258,0.959353
1.03536,40,3.58249,0.416925
0.632193,40,3.96736,0.783123
0.686202,15,3.91013,0.728669
0.702604,10,3.89016,0.709668
0.301597,40,4.14345,0.950664
0.456376,30,4.07464,0.885191
0.175602,10,4.17625,0.981875
0.510972,35,4.04542,0.857395
0.0431002,40,4.19424,0.998991
0.0652005,25,4.19281,0.997627
0.636593,10,3.94486,0.761712
0.126002,15,4.18569,0.990854
0.638794,30,3.95882,0.774993
0.220103,20,4.16648,0.972583
0.91944,30,3.7047,0.533204
0.138802,10,4.1834,0.988674
1.12167,25,3.45506,0.295684
0.172302,10,4.17696,0.982549
0.224403,25,4.16578,0.971914
0.999353,40,3.62455,0.456949
0.216003,40,4.1687,0.974693
0.297497,25,4.14342,0.950638
0.531776,15,4.0241,0.837111
0.754013,25,3.86174,0.682621
0.297097,30,4.14417,0.951352
0.563481,25,4.00913,0.82286
0.61769,30,3.9742,0.789627
0.513673,15,4.03556,0.848016
0.298197,30,4.14379,0.950992
0.829925,30,3.79581,0.619892
0.450877,30,4.07753,0.887942
0.876233,25,3.74453,0.571105
0.384086,15,4.10601,0.915042
0.635093,10,3.94604,0.762835
0.673999,20,3.92494,0.742761
1.07007,10,3.48577,0.324903
0.122101,30,4.18666,0.99178
1.11287,15,3.44302,0.28422
0.135402,30,4.18468,0.989893
0.520574,20,4.03407,0.846598
0.774316,25,3.8435,0.665267
0.377287,30,4.11284,0.921543
0.261602,25,4.15519,0.961832
0.441578,35,4.08338,0.89351
0.147602,25,4.18253,0.987846
0.0562004,40,4.1935,0.998285
0.483373,35,4.06118,0.87239
0.0389001,15,4.19438,0.999127
0.61699,25,3.97206,0.787595
0.829125,35,3.80026,0.624128
0.35459,15,4.1192,0.927592
0.450977,25,4.07607,0.886553
0.92044,25,3.69775,0.526593
0.661897,20,3.93457,0.751925
0.492772,25,4.05293,0.864541
0.271701,35,4.15293,0.95969
1.03226,30,3.57634,0.411076
0.171502,10,4.17713,0.982711
0.43258,40,4.08862,0.898494
1.00805,20,3.58933,0.423431
1.08937,15,3.47464,0.314306
0.889035,35,3.74094,0.567687
0.0801008,35,4.19161,0.996494
0.0470002,20,4.19398,0.998748
0.802321,20,3.81198,0.635284
1.13418,30,3.44731,0.288303
0.701404,20,3.90248,0.72139
0.6797,40,3.93178,0.749266
0.311595,35,4.13958,0.946982
0.694003,40,3.92056,0.738589
0.190303,20,4.17376,0.979503
0.403283,35,4.10195,0.911184
0.719507,25,3.89161,0.711048
0.779717,40,3.84837,0.669908
0.0053,10,4.19528,0.999983
0.507472,30,4.04609,0.858032
0.595987,40,3.99274,0.807271
0.217203,20,4.16724,0.9733
0.476874,10,4.05481,0.866323
0.376487,10,4.10774,0.916691
1.11337,10,3.42683,0.268824
0.2775,20,4.1495,0.95642
0.926541,30,3.69706,0.525942
0.767315,20,3.84476,0.666474
0.0363,40,4.19455,0.999284
0.874633,15,3.73158,0.55878
0.287399,25,4.14688,0.953933
1.02986,40,3.58901,0.423134
0.595887,35,3.99144,0.806034
0.540577,25,4.02396,0.836974
0.973349,30,3.64525,0.476645
1.20979,15,3.30526,0.153152
0.225403,35,4.16614,0.972256
1.00755,15,3.5793,0.41389
0.211903,20,4.16859,0.974587
0.55468,20,4.01225,0.825831
0.128102,10,4.18516,0.990352
1.03566,10,3.53089,0.367828
0.0153,30,4.19516,0.99987
1.19019,15,3.33409,0.180577
0.520674,20,4.03401,0.846539
0.463675,10,4.06248,0.873623
0.993753,20,3.60647,0.439745
0.627292,40,3.97089,0.786476
1.05836,40,3.55481,0.390594
0.785618,10,3.81366,0.636876
0.473774,20,4.06177,0.872948
1.03746,20,3.55329,0.389141
0.239803,40,4.16252,0.96881
0.884834,40,3.74826,0.574648
0.389185,40,4.10895,0.917842
1.17848,20,3.36563,0.21059
0.177502,35,4.17722,0.982793
0.877433,20,3.73665,0.563606
0.575083,10,3.99095,0.805565
0.911939,40,3.72036,0.548106
0.242504,30,4.16124,0.967589
0.0307,40,4.19476,0.999488
0.909439,40,3.72297,0.550589
0.638094,30,3.95934,0.775487
1.21939,20,3.30657,0.154398
0.893036,30,3.73256,0.559711
0.553179,20,4.01324,0.826772
1.13528,35,3.45276,0.293495
0.157002,20,4.18064,0.986048
1.12497,40,3.47115,0.310994
1.14838,15,3.39393,0.237516
0.91574,15,3.68682,0.516197
1.14748,35,3.43661,0.278126
0.994553,25,3.61406,0.446966
0.85853,35,3.77167,0.596924
0.564881,30,4.01041,0.82408
0.299597,25,4.14269,0.949939
1.24349,15,3.25456,0.104907
0.6797,30,3.92753,0.74522
0.73531,35,3.88474,0.704514
0.239103,20,4.1613,0.967646
1.06987,40,3.54074,0.377206
1.03426,10,3.53269,0.369544
1.23249,15,3.27127,0.120806
0.880134,10,3.71604,0.543998
0.696703,30,3.91394,0.732297
0.975149,20,3.6284,0.460609
0.848929,15,3.7585,0.584399
1.22209,15,3.28692,0.135703
0.0224,40,4.19501,0.999727
1.21949,15,3.29082,0.139407
0.85813,25,3.76301,0.588691
0.415082,35,4.09641,0.90591
0.61669,15,3.96503,0.780902
1.19039,20,3.34866,0.194446
0.752412,35,3.87011,0.690585
0.383486,25,4.10909,0.917975
0.0605005,35,4.1932,0.997999
1.19119,35,3.37728,0.221678
0.73591,25,3.87759,0.697703
0.254903,40,4.15826,0.964759
0.482773,40,4.06241,0.873561
0.0714006,15,4.19221,0.997061
0.201703,15,4.17068,0.97657
0.944044,30,3.678,0.507797
0.227003,35,4.16573,0.971861
0.734009,25,3.87923,0.699264
0.545878,25,4.02058,0.833759
0.988652,30,3.62775,0.459991
0.149302,15,4.18181,0.987161
0.964148,35,3.66063,0.491271
0.329093,35,4.13314,0.94086
0.894836,30,3.73068,0.557929
0.684001,35,3.92663,0.744363
1.15408,35,3.4278,0.269741
1.17518,10,3.33853,0.184809
0.550379,15,4.01191,0.825511
0.751012,30,3.8683,0.688866
0.936743,20,3.67233,0.50241
0.73451,35,3.88542,0.705158
0.933142,20,3.67636,0.506241
0.786518,15,3.8205,0.643384
0.0608005,10,4.19301,0.997825
0.145602,40,4.18321,0.988499
1.18968,30,3.37176,0.216419
1.06316,10,3.49494,0.333629
0.890635,15,3.7144,0.542439
0.200103,10,4.17057,0.976466
1.05306,20,3.53373,0.370536
0.742911,25,3.8715,0.691914
0.813123,30,3.81186,0.635162
0.930142,25,3.68717,0.516527
0.784718,10,3.81453,0.63771
0.983251,20,3.6189,0.451572
1.15808,35,3.42243,0.264634
0.833426,25,3.78761,0.612089
0.0357,25,4.19455,0.999288
0.731009,35,3.88837,0.707966
0.651996,30,3.94893,0.765587
0.361189,35,4.12043,0.92876
1.08977,15,3.4741,0.3138
0.719707,25,3.89144,0.710887
1.01306,25,3.59214,0.426104
0.898837,20,3.71393,0.54199
0.296398,30,4.14441,0.951581
0.0394001,40,4.19441,0.999157
1.16398,20,3.38607,0.230034
0.55858,35,4.01618,0.829573
0.235303,40,4.16374,0.969969
1.21419,40,3.35084,0.196519
1.07047,25,3.52147,0.358869
1.17688,25,3.37988,0.224148
0.0353,15,4.19454,0.999281
0.530176,20,4.02807,0.840885
0.346791,30,4.12564,0.933716
0.91614,35,3.71272,0.540839
0.741911,40,3.88126,0.701195
0.733809,40,3.88809,0.707695
1.12357,20,3.44162,0.282896
1.16578,10,3.35228,0.19789
0.0817008,35,4.19147,0.996352
1.21629,30,3.33422,0.180704
0.514773,10,4.03158,0.844222
1.00565,35,3.6134,0.446334
0.0251,20,4.19492,0.999642
1.04596,10,3.51754,0.355126
1.24449,35,3.30181,0.149864
0.91824,35,3.7105,0.538724
0.761314,10,3.83695,0.659037
0.422881,35,4.09266,0.90234
0.886235,10,3.70936,0.537636
0.91754,30,3.70673,0.535138
0.513673,25,4.0406,0.852802
1.16408,20,3.38593,0.229901
0.97745,15,3.61571,0.448533
0.79902,25,3.82064,0.643523
0.276,40,4.15188,0.958683
0.205403,20,4.1702,0.976122
0.819124,25,3.80151,0.625319
0.698704,30,3.91232,0.730756
0.641494,10,3.94099,0.758026
0.0296,35,4.1948,0.99952
0.228403,20,4.16427,0.970476
0.73671,40,3.88565,0.705376
0.544178,35,4.0253,0.838252
0.492872,15,4.04824,0.86008
0.836126,25,3.78495,0.609565
0.6757,40,3.93487,0.752212
1.23499,40,3.32142,0.168521
1.14988,10,3.37528,0.21977
0.957046,15,3.63974,0.471402
0.34969,35,4.12512,0.933225
0.251603,20,4.15765,0.964175
0.401684,30,4.10183,0.911066
0.421581,10,4.08551,0.895534
1.16108,15,3.37598,0.220439
0.677,15,3.91774,0.735905
0.578984,30,4.00106,0.815182
0.97985,40,3.6467,0.478024
0.0017,25,4.1953,0.999998
1.08157,25,3.50735,0.345429
0.166102,20,4.17889,0.984384
0.254003,10,4.15545,0.962082
0.105601,15,4.18855,0.993575
0.835126,25,3.78594,0.610501
0.478173,40,4.06493,0.875959
0.0522003,25,4.1937,0.998478
0.733909,30,3.88305,0.702897
1.07547,35,3.52937,0.366381
0.0282,30,4.19484,0.99956
0.221903,25,4.16644,0.972536
1.01356,20,3.58266,0.417093
0.205403,15,4.16976,0.975703
0.844828,35,3.78512,0.60972
0.645695,25,3.95079,0.767353
0.35339,35,4.12363,0.931804
0.643094,15,3.94487,0.761721
0.962147,25,3.65147,0.482556
1.12107,35,3.47134,0.31117
0.571482,20,4.00098,0.815113
0.688002,20,3.91358,0.731948
0.0457002,40,4.19411,0.998866
1.17348,20,3.37271,0.217323
0.514573,20,4.03777,0.850115
0.305096,15,4.13896,0.946396
0.899237,15,3.70504,0.533531
0.312995,15,4.13601,0.943584
0.437379,10,4.07712,0.887555
0.381886,40,4.11216,0.920895
0.214603,25,4.1683,0.974313
0.313295,40,4.13935,0.946762
1.07057,35,3.53545,0.372173
0.997253,25,3.61089,0.443945
0.567882,40,4.01141,0.825029
0.0056,20,4.19528,0.999982
0.411282,15,4.09291,0.902582
0.469375,10,4.05919,0.870496
0.283999,10,4.14548,0.952597
0.992652,30,3.62313,0.455593
1.02926,30,3.57995,0.414511
1.18388,10,3.32571,0.172604
0.0009,40,4.1953,1
1.01746,30,3.59405,0.427922
0.227103,20,4.16462,0.970811
1.11247,15,3.44356,0.284738
0.312395,30,4.13877,0.946213
0.375387,15,4.11001,0.918848
0.97665,35,3.64661,0.477939
0.371888,25,4.11423,0.922862
0.599387,25,3.98463,0.79955
0.479273,40,4.06433,0.875388
0.0322,40,4.19471,0.999436
1.03146,15,3.54958,0.385618
0.937743,15,3.66201,0.492586
0.931742,30,3.69144,0.520586
0.582084,35,4.00078,0.814921
1.17918,20,3.36464,0.209645
0.97715,35,3.64605,0.477402
0.195303,30,4.1732,0.978976
0.0135,40,4.1952,0.999901
0.462876,30,4.07117,0.881896
0.768715,25,3.84858,0.670101
0.688102,15,3.90855,0.727162
0.119501,35,4.1871,0.992199
1.24569,30,3.29173,0.140273
0.141602,10,4.18291,0.988213
1.20779,40,3.35979,0.205034
0.458476,35,4.07465,0.885201
0.412182,25,4.0957,0.905236
1.01496,20,3.58096,0.415474
0.733109,35,3.8866,0.706282
0.435879,25,4.08392,0.894024
0.0236,15,4.19496,0.999678
0.55788,30,4.01497,0.828416
0.79882,40,3.83113,0.653502
0.111001,15,4.18784,0.992901
0.0625005,40,4.19307,0.997879
0.189703,20,4.17389,0.979632
0.371688,30,4.11527,0.923855
0.245304,30,4.16044,0.966836
0.179802,15,4.17573,0.981381
0.988752,40,3.63665,0.468458
0.0425001,10,4.19418,0.998936
0.107201,20,4.18846,0.993493
0.487072,30,4.05785,0.86922
0.198303,35,4.17273,0.978525
0.491672,20,4.05148,0.863163
0.693603,40,3.92087,0.738891
0.166802,20,4.17875,0.984252
1.01676,25,3.5877,0.421884
1.21649,30,3.33393,0.180432
0.551879,35,4.02045,0.833639
0.171802,25,4.178,0.983536
1.10327,40,3.49899,0.337479
0.479373,40,4.06428,0.875336
0.653496,25,3.94484,0.761691
0.147802,10,4.1818,0.987158
0.845628,10,3.75298,0.579144
1.16818,40,3.41407,0.256682
1.18638,30,3.37635,0.220793
0.787318,10,3.812,0.6353
1.04246,15,3.53567,0.372377
0.168802,10,4.1777,0.983251
0.961747,15,3.63425,0.466177
0.585585,20,3.99127,0.80587
0.682301,15,3.91337,0.731748
0.681601,30,3.92602,0.743791
0.272801,10,4.14933,0.956262
0.381186,20,4.10887,0.917765
1.18308,20,3.35909,0.204369
0.308796,10,4.1364,0.943958
0.214803,10,4.1668,0.972881
1.14268,30,3.43598,0.277524
0.216603,15,4.1669,0.972981
0.814023,35,3.81455,0.637727
0.283699,15,4.14659,0.953652
0.570482,40,4.00972,0.823422
0.141102,20,4.18345,0.98873
0.637193,30,3.96,0.77612
0.371488,40,4.11663,0.925145
1.06566,15,3.50582,0.343979
0.234303,35,4.16379,0.970022
1.05646,25,3.53907,0.375618
0.446578,35,4.08083,0.891085
0.745011,35,3.87648,0.696652
0.733409,20,3.87511,0.695344
0.120901,35,4.18691,0.992015
1.20529,25,3.33974,0.185957
0.312995,25,4.13787,0.945361
0.143902,40,4.18349,0.988766
0.544678,20,4.01879,0.832058
0.35019,40,4.12539,0.933483
1.00936,35,3.60909,0.442234
0.464175,20,4.06713,0.878046
0.0475002,30,4.19399,0.998754
0.946845,10,3.64037,0.472002
0.510072,10,4.03455,0.847055
0.547378,10,4.01017,0.823856
1.24879,10,3.22692,0.0786081
1.03406,10,3.53295,0.369789
0.165602,40,4.17966,0.985123
0.281599,15,4.14731,0.954335
0.323194,35,4.13535,0.942961
0.541878,40,4.02787,0.840693
1.24369,35,3.30297,0.150966
0.150402,35,4.18231,0.987645
1.14368,20,3.41424,0.256837
0.337992,35,4.12974,0.937618
0.626092,25,3.96542,0.781277
0.894436,20,3.71865,0.546478
0.232903,15,4.16247,0.968763
0.776717,20,3.83611,0.658235
0.606488,30,3.98215,0.797193
0.178902,10,4.17553,0.981187
0.894936,10,3.69974,0.528485
0.106501,25,4.18865,0.993671
0.253103,25,4.15775,0.964272
0.643194,40,3.95935,0.775502
0.232503,40,4.16448,0.970679
1.20999,15,3.30497,0.15287
1.20599,30,3.34886,0.194631
0.956646,25,3.65769,0.488478
0.232403,35,4.1643,0.970507
0.928842,25,3.68859,0.517882
1.16098,20,3.39026,0.234026
0.463275,20,4.06762,0.878519
1.22869,25,3.30592,0.153778
0.0717006,10,4.19212,0.996976
1.06146,20,3.52308,0.3604
0.0781007,10,4.19153,0.996412
0.396884,35,4.10489,0.913981
0.455476,35,4.07622,0.886699
0.778317,30,3.84404,0.665788
0.0452002,30,4.19411,0.998872
0.218803,25,4.16724,0.973298
0.0847009,30,4.19114,0.996043
0.138602,40,4.18435,0.989578
0.0019,20,4.1953,0.999998
0.55818,10,4.00279,0.816832
0.592786,15,3.98255,0.79757
0.471674,10,4.05785,0.869223
0.483573,10,4.05083,0.862539
1.08807,35,3.51358,0.351361
0.698604,40,3.9169,0.735107
1.15618,40,3.43015,0.271981
0.649895,40,3.95441,0.770795
0.348191,10,4.12041,0.928745
0.496171,25,4.05096,0.862665
0.695803,25,3.91132,0.729798
1.10557,15,3.45291,0.293637
0.323994,40,4.13546,0.943063
0.0969011,20,4.18971,0.994683
0.849129,35,3.78092,0.605727
0.462176,35,4.07269,0.883341
0.302197,15,4.14003,0.94741
0.0264,35,4.1949,0.999618
0.6771,25,3.9264,0.744146
0.0357,10,4.19451,0.999249
1.05146,40,3.56318,0.398556
0.812322,10,3.78721,0.611716
0.399584,15,4.09866,0.908046
0.666598,10,3.92067,0.738696
0.42828,40,4.09073,0.900502
0.756013,35,3.86698,0.687612
0.239303,35,4.16243,0.96873
0.706005,20,3.89862,0.717718
1.07387,35,3.53136,0.368275
1.06906,25,3.52324,0.360554
1.22609,35,3.32825,0.175025
1.03476,10,3.53205,0.368931
0.725208,35,3.89323,0.712589
0.884034,15,3.72153,0.549216
0.787518,10,3.8118,0.635114
1.19059,10,3.31576,0.163142
0.346691,30,4.12568,0.933754
0.504571,40,4.05014,0.86188
1.13488,35,3.45329,0.293996
0.55358,15,4.00977,0.823475
0.727008,40,3.89376,0.713097
0.182303,30,4.17605,0.981681
1.24559,20,3.26764,0.117355
1.15158,20,3.40333,0.246464
0.505872,15,4.04038,0.852599
0.333393,30,4.13091,0.938739
0.753613,15,3.85126,0.67265
0.321794,20,4.13371,0.941397
1.12968,25,3.4444,0.285536
1.02776,30,3.58175,0.416225
0.173802,40,4.17808,0.983614
0.639294,25,3.95562,0.771947
0.093401,35,4.19029,0.995233
0.928642,10,3.66158,0.492178
1.18748,25,3.36501,0.210004
0.906438,10,3.68688,0.516248
0.319794,10,4.13213,0.939894
0.298597,25,4.14304,0.950273
0.581384,20,3.99419,0.808647
0.700104,30,3.91119,0.729674
0.282799,25,4.14842,0.955396
0.182703,15,4.1751,0.980775
0.501671,25,4.04774,0.859602
0.401784,20,4.09928,0.908635
0.090401,10,4.19025,0.995194
0.665198,15,3.92734,0.745043
0.999854,10,3.57623,0.410973
0.217203,30,4.16797,0.973998
0.873633,35,3.75659,0.582579
0.597787,15,3.97894,0.794137
0.705805,30,3.90654,0.725248
0.727308,15,3.87489,0.695138
0.588385,40,3.99788,0.812159
0.933443,15,3.6669,0.497245
0.495071,30,4.0533,0.864888
0.715406,20,3.89066,0.710139
0.517374,30,4.04021,0.852437
0.777117,20,3.83573,0.657882
0.433079,25,4.08535,0.895381
1.15918,15,3.37868,0.223006
1.17038,10,3.34557,0.191502
0.598887,40,3.99076,0.805389
0.246404,15,4.15855,0.965037
0.146402,40,4.18308,0.988372
0.181602,20,4.17568,0.981334
1.17848,35,3.39476,0.238308
0.409983,20,4.09532,0.904868
0.170402,20,4.17803,0.983565
0.949145,25,3.66612,0.496497
0.367788,25,4.11601,0.924554
0.789319,30,3.83402,0.656254
1.16768,10,3.34951,0.195255
0.493471,10,4.04485,0.856851
0.498471,20,4.04748,0.859351
1.23749,35,3.31192,0.159482
0.210403,30,4.16966,0.9756
0.342491,30,4.12735,0.935349
0.312895,35,4.13911,0.946539
0.211203,30,4.16946,0.975414
0.764214,40,3.86206,0.682927
0.899637,20,3.71307,0.541172
0.91644,15,3.68604,0.515454
0.6746,35,3.93397,0.75135
1.09687,30,3.49599,0.334622
1.03336,25,3.5676,0.40276
0.732909,15,3.86993,0.690418
0.125602,25,4.18605,0.991198
0.525675,25,4.03328,0.845841
0.633893,40,3.96613,0.781954
0.333793,10,4.12648,0.934517
1.10377,25,3.47864,0.31812
1.10067,15,3.45952,0.299922
0.521674,40,4.04013,0.852355
0.526975,25,4.03248,0.845077
0.35349,35,4.12359,0.931765
1.16938,25,3.39031,0.234077
0.746311,30,3.87239,0.692755
0.73891,15,3.86457,0.685319
0.169002,15,4.17801,0.98355
0.35529,35,4.12285,0.931069
0.0121,25,4.19521,0.999918
0.745311,30,3.87325,0.693579
0.560381,30,4.01334,0.826874
0.2775,10,4.14773,0.954742
0.577083,20,3.99715,0.811469
1.10317,20,3.46891,0.308856
0.608389,40,3.98422,0.79916
0.258003,10,4.15418,0.960879
0.439979,35,4.08419,0.894281
0.342091,15,4.12447,0.932607
0.525275,20,4.03115,0.843814
0.660897,30,3.94215,0.759136
0.951346,35,3.67478,0.504741
1.17578,30,3.39103,0.234756
1.06306,10,3.49508,0.333755
0.530076,10,4.0217,0.83482
0.515573,35,4.04271,0.854815
0.0694006,15,4.19238,0.997224
0.286499,30,4.14775,0.954761
0.440378,25,4.08161,0.891824
0.55488,40,4.01973,0.832953
0.522874,40,4.03941,0.851675
1.12867,15,3.42137,0.26362
1.07687,35,3.52762,0.364721
0.602688,40,3.98816,0.802909
0.383986,40,4.11124,0.920023
0.871632,35,3.7586,0.584493
1.10807,20,3.4624,0.302665
1.06196,30,3.54002,0.376518
0.0831008,15,4.19112,0.99602
0.510272,25,4.04264,0.854745
0.303097,25,4.14145,0.948763
0.525975,25,4.03309,0.845665
1.04936,30,3.55556,0.391302
0.157202,25,4.18081,0.986215
0.812622,10,3.78691,0.611428
0.91544,20,3.69593,0.524859
0.515673,20,4.0371,0.849473
0.217403,30,4.16792,0.97395
0.329793,30,4.1323,0.940055
0.110101,25,4.18819,0.993236
0.316495,25,4.13658,0.944132
0.472374,20,4.06256,0.873698
0.468875,15,4.06222,0.873378
0.669299,30,3.93567,0.752967
1.11547,40,3.48341,0.322654
0.200703,25,4.17169,0.977532
0.589285,20,3.98868,0.803407
1.24489,30,3.2929,0.141387
0.914839,40,3.71732,0.545218
0.487572,20,4.05387,0.865437
